track_name,artist_name,album_name,release_date,length,popularity,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
Papa's Got A Brand New Bag - Pt. 1,James Brown,The Godfather,2002-01-01,127533,0,0T7ph5mpPbRTaIk5jCz0sC,0.528,0.723,0.733,0.00715,4,0.0551,-7.284,1,0.107,129.404,4
Oh Dewiku,Ramayan,Oh Dewiku (Single),2016-06-02,249811,24,4tZ4MgWRM1mNxiu7TZDuaD,0.107,0.489,0.764,2.1e-06,0,0.173,-4.795,1,0.0245,80.015,4
Juno,Choker,Honeybloom,2018-08-03,231680,54,6OpU3cvY19M2hFxTbLKy5L,0.922,0.438,0.266,0.000298,7,0.148,-12.863,1,0.0363,120.075,4
Check Yo Self - Remix,Ice Cube,Bootlegs And B-Sides,1994-11-22,273106,68,3NGT0Td7H4Is1qrlDQJxma,0.031,0.934,0.735,8.6e-06,1,0.107,-6.668,1,0.251,101.368,4
"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",Waylon Jennings,Nashville Rebel,2006-09-26,153200,55,1gKSpFpX3poa17WIAyFVsp,0.614,0.592,0.422,0.0015,9,0.158,-11.549,1,0.0332,94.597,3
Three Cigarettes - In An Ashtray,Patsy Cline,Patsy Cline,1998-07-03,135666,21,4V8Imk3ZcS5quAZ8fqKQBk,0.953,0.507,0.0996,8.71e-06,5,0.106,-13.789,1,0.03,34.804,4
Queen Of Hearts,Juice Newton,Juice Newton's Greatest Hits,1988-10-19,206866,45,6xBUWSz8INNHO6wFYuPtQl,0.211,0.669,0.779,8.98e-05,2,0.132,-11.522,1,0.0533,169.478,4
Una canción,Daniela Romo,Amor prohibido,1984-05-18,232840,15,70YmSQJMwjZMUbkJX4Hueq,0.678,0.713,0.784,0.0,6,0.0797,-4.356,1,0.0245,105.286,3
El Muchacho de los Ojos Tristes,Jeanette,Corazon de Poeta,1992-05-25,217333,45,3gqYxzuwt40Q1bLflovbsI,0.277,0.705,0.418,1.62e-06,9,0.166,-12.574,1,0.0302,113.029,4
Baby Come Back,Ocean Alley,Baby Come Back (triple j Like A Version),2018-05-18,289065,0,1eFxr88BIIqwcrvA28Y44y,0.11,0.492,0.544,2.6e-05,8,0.0934,-9.13,1,0.0449,148.674,4
No Place,RÜFÜS DU SOL,Solace,2018-10-19,238920,19,71IpLCdWNvPzYwMa9PS9zM,0.0161,0.616,0.867,0.125,4,0.147,-6.232,0,0.0315,120.018,4
Mr La Di Da Di,Baker Boy,Mr La Di Da Di,2018-04-11,200214,33,5Dta3vXwJx28vqRZIi974F,0.126,0.806,0.734,0.0,4,0.909,-7.763,0,0.276,100.935,4
HEARD ABOUT US,The Carters,EVERYTHING IS LOVE,2018-06-16,190026,47,4imKIkVUzP2Qmf4QeMGrPQ,0.373,0.683,0.437,0.0,11,0.102,-9.867,0,0.14,116.919,4
A Starless Night - Remastered,Piero Piccioni,Il Dio sotto la pelle - God Under the Skin (Original Motion Picture Soundtrack),1974-12-02,166400,26,7pP4NFVVuqi9IEgqTf0LVv,0.923,0.251,0.515,0.939,4,0.108,-8.307,0,0.0319,88.009,4
The Gypsy - Single Version,Louis Armstrong,The Best Of The Decca Years Volume One: The Singer,1989-01-01,199200,14,2x9JGQdptoAYElqSj8UZct,0.668,0.513,0.284,1.55e-05,0,0.24,-11.446,0,0.061,85.523,4
Why Won't You Make Up Your Mind?,Tame Impala,InnerSpeaker,2010-05-21,199093,54,4SgcE7RxpK3ydWrjoAQH1K,0.00747,0.458,0.84,0.204,5,0.23,-4.812,1,0.0566,129.03,4
Losing It,FISHER,Losing It,2018-07-13,248035,71,6ho0GyrWZN3mhi9zVRW7xi,0.00181,0.76,0.964,0.703,2,0.0975,-5.844,1,0.0577,125.003,4
Pasta,Angie McMahon,Pasta,2019-03-07,278453,0,4CItYPcJYOWN2U5NYgkHx4,0.221,0.458,0.452,0.0,0,0.0851,-7.699,1,0.0669,140.665,4
Turn off the Lights (feat. Alexis Roberts),Chris Lake,Turn off the Lights (feat. Alexis Roberts),2018-02-23,210546,0,29vo9RUjxgZWXWGTpD8f4m,0.0467,0.824,0.745,3.29e-05,11,0.198,-5.49,0,0.0755,125.013,4
Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,The Art of Translation,2002-08-06,233173,11,2cGJxXXIBrxMhk2fWUJTLs,0.114,0.757,0.862,0.000192,2,0.285,-3.519,1,0.0695,99.021,4
Six Days - Remix,DJ Shadow,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-20,232000,64,5j3QqRGflS4o5jbsFSwKW1,0.0351,0.641,0.943,0.000259,5,0.328,-6.254,0,0.264,171.811,4
Tentang Kita,Couple,Top of the Pop,2006-01-01,216906,35,3E1ax6AKEdv26C27uiQRv6,0.393,0.593,0.589,0.0294,7,0.0789,-6.974,1,0.0435,117.062,4
Lose My Cool,Amber Mark,3:33am,2017-05-12,214578,56,3G9zeErd0kMx012kmYUrm7,0.564,0.717,0.482,0.000235,3,0.0921,-8.071,1,0.0465,103.006,4
In State Outta State (feat. Ethereal & Archibald Slim),Father,In State Outta State (feat. Ethereal & Archibald Slim),2016-01-03,170057,16,1yiRFqvNDZm6TaTDmsvkKS,0.464,0.797,0.619,0.0,5,0.188,-7.122,0,0.445,125.17,4
Wild Women Don't Have the Blues,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,411019,8,00jln0B8djkhzH7DGqKZYu,0.753,0.443,0.499,0.000839,0,0.14,-13.949,1,0.69,67.87,4
And Yet,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,66286,19,14QRUUXjQlwcluYyO95Oq0,0.942,0.394,0.0842,0.0,8,0.184,-14.11,1,0.0339,94.448,3
Devil May Care,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,416401,16,0NiAzbDwQyxm9DcXFJCsQn,0.403,0.488,0.392,0.0029,0,0.698,-14.873,1,0.0562,101.358,4
Mad About the Boy,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,412691,13,1JF1j7VMAcQtdSq2CD4n6g,0.918,0.467,0.156,0.00971,9,0.699,-20.877,0,0.053,137.529,4
Sam Jones' Blues,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,180164,13,5hLXhen2efm2uuKzBvaktR,0.724,0.654,0.256,1.03e-06,0,0.71,-10.516,1,0.177,167.729,4
More,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,213199,8,27cDul68C4vySG66wjEQTU,0.851,0.174,0.13,0.0116,0,0.115,-19.543,0,0.0351,72.059,4
Never Will I Marry,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,243012,12,7mDfPnd5Axni1hkL7SQ2YV,0.532,0.558,0.471,0.00405,0,0.702,-11.72,1,0.123,116.292,4
Somehow I Never Could Believe,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,595811,8,0jThwcuQwaT7qoDMpyoKD3,0.894,0.487,0.115,7.97e-05,3,0.685,-17.841,0,0.0634,89.294,4
If a Girl Isn't Pretty,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,175237,9,7G4DRuU7KdGFp51JksYpVg,0.785,0.532,0.308,0.0,8,0.257,-19.649,1,0.44,123.011,3
Red Instead,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,34649,7,2nt0dgBNCdttM7Y0c3muS3,0.916,0.359,0.0339,0.0,0,0.147,-22.568,0,0.0413,84.125,3
Runnin' Wild,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,99394,8,7KHH2DjYWfr8edjUQ4FbYr,0.759,0.629,0.263,3.72e-06,0,0.699,-15.933,1,0.474,73.551,4
The Best Thing for You (Would Be Me),Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,432678,7,49MKgSEywaar8qc42nMaeU,0.759,0.528,0.331,0.0517,4,0.684,-15.336,1,0.0534,106.729,4
You're My Thrill,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,273922,25,2aIIWLXmElNLPozx29UXSo,0.886,0.254,0.0962,6.68e-06,8,0.09,-19.453,1,0.034,98.407,1
I Didn't Know What Time It Was,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,389518,8,4h42APp9n0wq4wIZHgcPPE,0.803,0.541,0.0864,0.025,7,0.704,-20.185,0,0.0818,122.509,4
Tell Me What They're Saying Can't Be True,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,329172,6,5l66GAsgraCLF9FXTKrY3c,0.934,0.448,0.149,0.000107,7,0.696,-16.916,1,0.0588,107.969,4
Nothing Like You,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,229771,7,6EhmXCjw578B2HSZjXyZG3,0.712,0.585,0.425,0.0,6,0.671,-10.358,1,0.438,97.865,4
You've Got to Give Me Some,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,371268,9,6WRIcXGLUBSlCYebaTKczG,0.945,0.544,0.19,0.0021,3,0.698,-18.751,0,0.383,89.274,4
The Worm,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,63263,13,0TP3izLGvhCwJBWWOKtnnq,0.851,0.397,0.139,0.0,10,0.144,-16.29,1,0.0392,95.347,3
My Man's Gone Now,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,387492,5,52PGJJ4gvFSLs5fSGSgK1c,0.929,0.365,0.0226,0.00298,0,0.699,-18.876,0,0.0461,129.577,3
Let's Face the Music and Dance,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,414774,7,7DHWasiH1Tsm9CVtZM8St9,0.62,0.548,0.384,0.00147,9,0.677,-12.758,0,0.0652,112.459,4
Si J'étais Blanche,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,314751,8,2Ohqhsrjrj9tC1ontO3x4Q,0.655,0.687,0.133,0.00155,7,0.679,-20.135,1,0.1,134.24,4
Fascination,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,87943,15,7L50opXlNqB58EBVirLk8M,0.934,0.318,0.0549,1.6e-06,5,0.14,-19.486,0,0.0353,83.725,4
You're Getting to Be a Habit with Me,Cécile McLorin Salvant,Dreams and Daggers,2017-09-29,593136,9,2n5kSuTx0WzLJ3rLuKrdId,0.664,0.503,0.276,0.00961,5,0.691,-19.061,0,0.379,123.473,4
Any God of Yours,Archy Marshall,A New Place 2 Drown,2015-12-10,98526,0,5yeIkHXQKYyyZKJiy4Ev7x,0.32,0.726,0.457,0.756,1,0.0951,-10.921,1,0.0751,98.043,4
Swell,Archy Marshall,A New Place 2 Drown,2015-12-10,128642,0,6lqECrP4Jp1wrbyKkjcn9o,0.122,0.584,0.647,0.638,6,0.563,-6.925,0,0.12,146.012,4
Arise Dear Brother,Archy Marshall,A New Place 2 Drown,2015-12-10,174800,0,26d3GcODYXIwjxspmIWHW0,0.45,0.57,0.395,0.00307,1,0.13,-14.18,1,0.205,109.961,4
Buffed Sky,Archy Marshall,A New Place 2 Drown,2015-12-10,157869,0,73Qo01tXs93SJObFnkVEN8,0.0596,0.63,0.438,0.154,11,0.449,-14.55,1,0.192,105.086,4
Sex With Nobody,Archy Marshall,A New Place 2 Drown,2015-12-10,213253,0,6oqD41WewijMm6lc4b8o7e,0.0979,0.685,0.555,0.000212,7,0.272,-11.077,1,0.329,91.442,5
Eye's Drift,Archy Marshall,A New Place 2 Drown,2015-12-10,142449,0,1gPUIQ67sI1sL6MoAQZsfD,0.661,0.699,0.824,0.836,4,0.268,-6.16,1,0.47,163.942,4
The Sea Liner MK 1,Archy Marshall,A New Place 2 Drown,2015-12-10,216522,0,7bG6euhNUTbgkXQQLTXRj5,0.371,0.631,0.645,0.586,8,0.111,-11.609,0,0.126,133.889,4
Empty Vessels,Archy Marshall,A New Place 2 Drown,2015-12-10,209127,0,2euoCQYmueZoOEKAcKHbnb,0.0496,0.431,0.449,0.0213,0,0.361,-11.834,1,0.222,105.999,4
New Builds,Archy Marshall,A New Place 2 Drown,2015-12-10,93966,0,1UOCtqVYccWUM51dgE8sf6,0.702,0.722,0.399,0.0304,6,0.115,-14.862,0,0.0815,102.14,4
Dull Boys,Archy Marshall,A New Place 2 Drown,2015-12-10,205625,0,2NysTDeRPJeDcaOco0ilJI,0.3,0.578,0.501,0.49,7,0.684,-8.893,1,0.0664,114.861,4
Thames Water,Archy Marshall,A New Place 2 Drown,2015-12-10,421728,0,68ckAtSnTPFbMn7rZ7WB9f,0.511,0.508,0.539,0.232,3,0.344,-10.079,0,0.197,107.999,4
Ammi Ammi,Archy Marshall,A New Place 2 Drown,2015-12-10,209839,0,3xd7eknqZamFxXze9yz36g,0.355,0.609,0.573,0.422,11,0.596,-11.871,1,0.246,109.8,4
Fake AF,Father,Young Hot Ebony,2014-09-01,96000,21,2uhvj0KSzWTSrgHutV7TFl,0.0405,0.952,0.358,0.308,7,0.0868,-5.947,1,0.148,120.013,4
